id	name	city	zipcode	street	house_number	telephone	fax	email	website	longitude	latitude	agency_number	main_school_type	school_type
9103170	Grundschule Edendorf	Itzehoe	25524	Obere Dorfstraße	8	+49 4821 404990	+49 4821 4049913	grundschule-edendorf.itzehoe@schule.landsh.de	https://www.grundschule-edendorf.de	9.49940544	53.95222884	0702903	1	1
9103187	Grundschule Sude-West	Itzehoe	25524	Ansgarstraße	10	+49 4821 17650	+49 4821 1765-12	Grundschule-Sude-West.Itzehoe@schule.landsh.de	https://www.gs-sude-west.de	9.49173924388698	53.936919400224205	0702904	1	1
9103204	Grundschule Wellenkamp	Itzehoe	25524	Kamper Weg	107	+49 4821 89630	+49 4821 896320	gsw.itzehoe@schule.landsh.de		9.484943525237421	53.90811297372166	0702905	1	1
9103255	Grundschule an der Schäferkoppel der Stadt Itzehoe	Itzehoe	25524	Schäferkoppel	2	+49 4821 40480	+49 4821 404822	Grundschule-an-der-Schaeferkoppel.Itzehoe@schule.landsh.de		9.519598773583553	53.941128731553704	0702908	1	1
9103272	Fehrs-Schule	Itzehoe	25524	Fehrsstraße	16	+49 4821 92042	+49 4821 92054	Fehrs-Schule.Itzehoe@schule.landsh.de	https://www.fehrs-schule.de	9.527684132011844	53.92517452920281	0702909	1	1
9103289	Gemeinschaftsschule der Stadt Itzehoe, Klosterhof-Schule	Itzehoe	25524	Hinterm Klosterhof	35	+49 4821 5415	+49 4821 5446	Klosterhof-Schule.Itzehoe@schule.landsh.de	https://klosterhof-schule.lernnetz.de/wordpress/	9.52120247	53.92476731	0707655	1024	1024
9103306	Pestalozzi-Schule Itzehoe, Förderzentrum mit dem Schwerpunkt Lernen	Itzehoe	25524	Schulstraße	16	+49 4821 685950	+49 4821 6859519	Pestalozzi-Schule.Itzehoe@Schule.LandSH.de	https://www.pesta-iz.lernnetz.de	9.501691411843685	53.92906964300849	0703702	8	8
9103321	Steinburg-Schule -FöZ-	Itzehoe	25524	Einhardstraße	39	+49 4821 73790	+49 4821 737922	Steinburg-Schule.Itzehoe@schule.landsh.de	https://www.steinburg-schule.de	9.488693033483738	53.936196936965885	0703706	8	8
9103338	Wolfgang-Borchert-Schule, Gemeinschaftsschule der Stadt Itzehoe in Itzehoe	Itzehoe	25524	Gorch-Fock-Straße	17	+49 4821 8040890	+49 4821 80408940	Schulleitung-Wolfgang-Borchert-Gemeinschaftsschule.Itzehoe@schule.landsh.de	https://wbs-itzehoe.de	9.513138136561155	53.93363920662755	0707660	1024	1024
9103355	Wolfgang-Borchert-Schule, Gemeinschaftsschule der Stadt Itzehoe in Itzehoe - Außenstelle Schule Sude	Itzehoe	25524	Schulstraße	16 - 18	+49 4821 4039890	+49 4821 40398918		https://www.wbr-itzehoe.lernnetz.de	9.501691411843685	53.92906964300849			
9103370	Gemeinschaftsschule der Stadt Itzehoe in Itzehoe, Gemeinschaftsschule am Lehmwohld	Itzehoe	25524	Am Lehmwohld	43	+49 4821 75023	+49 4821 717469	Gemeinschaftsschule-am-Lehmwohld.Itzehoe@schule.landsh.de	https://www.gemsal.de	9.509644304420236	53.937287476605	0707654	1024	1024
9103387	Auguste-Viktoria-Schule	Itzehoe	25524	Gr. Paaschburg	68	+49 4821 67410	+49 4821 674139	Auguste-Viktoria-Schule.Itzehoe@schule.landsh.de	https://www.avs-itzehoe.de	9.524644134609295	53.920084645951604	0705701	32	32
9103404	Kaiser-Karl-Schule	Itzehoe	25524	Hinterm Sandberg	1 - 3	+49 4821 2764	+49 4821 3210	Kaiser-Karl-Schule.Itzehoe@schule.landsh.de	https://www.kks-itzehoe.de	9.52210925	53.92472922	0705702	32	32
9103421	Sophie-Scholl-Gymnasium, Itzehoe	Itzehoe	25524	Am Lehmwohld	41	+49 4821 75021	+49 4821 75022	Sophie-scholl-gymnasium.itzehoe@schule.landsh.de	https://www.ssg-itzehoe.de	9.509644304420236	53.937287476605	0705703	32	32
9103438	Regionales Berufsbildungszentrum des Kreises Steinburg, rechtsfähige Anstalt des öffentlichen Rechts	Itzehoe	25524	Juliengardeweg	9	+49 4821 6830	+49 4821 68355	rbz-steinburg.Itzehoe@schule.landsh.de	https://www.rbz-itzehoe.de	9.516970024010682	53.932010898033255	0706685	128	128
9103483	Freie Waldorfschule Itzehoe	Itzehoe	25524	Am Kählerhof	4	+49 4821 89860	+49 4821 898612	fwi_buero@waldorfschule-itzehoe.de	https://www.waldorfschule-itzehoe.de	9.481471622426206	53.908942799341645	0799701	256	256
9103515	Grundschule Kellinghusen	Kellinghusen	25548	Otto-Ralfs-Straße	2 a	+49 4822 2440	+49 4822 2608	Grundschule.Kellinghusen@schule.landsh.de	https://www.grundschule-kellinghusen.de	9.723534455357436	53.95116432025443	0702931	1	1
9103532	Außenstelle Kellinghusen	Kellinghusen	25548	Otto-Ralf-Straße	1 a	+49 4822 2450	+49 4822 3333			9.72353488	53.95116496			
9103547	Gemeinschaftsschule mit Oberstufe der Stadt Kellinghusen in Kellinghusen	Kellinghusen	25548	Danziger Straße	40	+49 4822 376710	+49 4822 376715	Gemeinschaftsschule-mit-Oberstufe.Kellinghusen@schule.landsh.de	https://www.gms-kellinghusen.de	9.715364534424316	53.95599407169916	0707650	2048	2048
9103564	Grundschule Kiebitzreihe	Kiebitzreihe	25368	Schulstraße	65	+49 4121 5899	+49 4121 450348	Grundschule.Kiebitzreihe@schule.landsh.de	https://grundschulekiebitzreihe.lernnetz.de	9.600283622977896	53.77889499814363	0702912	1	1
9103596	Förderzentrum Steinburg Süd-West	Krempe	25361	Am Burggraben	10	+49 4824 400004	+49 4824 4000065	foerderzentrum-steinburg-suedwest.krempe@schule.landsh.de	https://www.schule-am-burggraben.de	9.493713059553276	53.836511378092425	0703704	8	8
9103613	Schulzentrum Krempermarsch, Grundschule des Schulverbandes Krempermarsch in Krempe	Krempe	25361	Am Burggraben	10	+49 4824 400004	+49 4824 391255	Schulzentrum-Krempermarsch.Krempe@schule.landsh.de	https://www.schulzentrum-krempermarsch.de	9.492489777911695	53.83616109715681	0702932	1	1
9103628	Schulzentrum Krempermarsch, Grundschule des Schulverbandes Krempermarsch in Krempe - Außenstelle	Krempe	25361	Am Kirchhof	33	+49 4824 411	+49 4824 391255			9.492489777911695	53.83616109715681	0707658		
9103641	Grundschule Kremperheide	Kremperheide	25569	Dorfstraße	24 - 26	+49 4821 82406	+49 4821 893674	Grundschule.Kremperheide@schule.landsh.de	https://www.grundschule-kremperheide.de	9.478761489449441	53.883201145708185	0702915	1	1
9103656	Liliencronschule Lägerdorf - Grundschule der Gemeinde Lägerdorf	Lägerdorf	25566	Liliencronstraße	18	+49 4828 301	+49 4828 1240	Liliencronschule.Laegerdorf@schule.landsh.de	https://www.liliencronschule.lernnetz.de	9.573267735380556	53.88914064500988	0702916	1	1
9103671	Grundschule auf der Geestinsel des Schulverbandes Münsterdorf-Dägeling in Münsterdorf	Münsterdorf	25587	Kirchenstraße	7	+49 4821 83490	+49 4821 407197	Grundschule.Muensterdorf@schule.landsh.de	https://www.grundschule-münsterdorf.de	9.541575309954263	53.9024695346681	0702917	1	1
9103688	Störtalcampus - Lernen in Bewegung, Grundschule der Gemeinde Oelixdorf in Oelixdorf	Oelixdorf	25524	Unterstraße	23	+49 4821 92560		Grundschule-am-Stoertal.Oelixdorf@schule.landsh.de	https://www.grundschuleoelixdorf.lernnetz.de	9.57108604	53.92543036	0702919	1	1
9103703	Grundschule Rethwisch	Rethwisch (Steinburg)	25566	Schinkeler Weg	2	+49 4828 212	+49 4828 901729	Grundschule.Rethwisch@schule.landsh.de	https://www.grundschule-rethwisch.de	9.57693877	53.86534002	0702920	1	1
9103735	Grund- und Gemeinschaftsschule des  Amtes Schenefeld in Schenefeld	Schenefeld (Steinburg)	25560	Rosenstieg	16	+49 4892 80380	+49 4892 803822	gugms.schenefeld@schule.landsh.de	https://ggs-schenefeld.de	9.47669640491055	54.0441504369322	0707652	1024	1025
9103752	Grundschule des Amtes Schenefeld in Wacken	Wacken	25596	Bokelrehmer Straße	51	+49 4827 677	+49 4827 932381	GS.Wacken@schule.landsh.de		9.826434367802658	53.992783856025156	0702924	1	1
9103784	Wolfgang-Ratke-Schule	Wilster	25554	Landrecht	45	+49 4823 8230	+49 4823 750336	wolfgang-ratke-schule.wilster@schule.landsh.de	https://www.wolfgang-ratke-schule.lernnetz.de	9.369178213272805	53.922021938684644	0702926	1	1
9103801	Gemeinschaftsschule des Schulverbandes Wilstermarsch in Wilster	Wilster	25554	Am Schulzentrum	3	+49 4823 337	+49 4823 92672	gemeinschaftsschule.wilster@schule.landsh.de	https://gems-wilster.jimdofree.com	9.368994208030104	53.923759209938346	0707653	1024	1024
9103818	Grundschule Wrist	Wrist	25563	Am Sportplatz		+49 4822 95133	+49 4822 95134	Grundschule.Wrist@schule.landsh.de	https://gswrist.lernnetz.de/	9.75312949	53.93226143	0702928	1	1
9103835	Adolf-Reichwein-Schule	Kiel	24149	Tiefe Allee	45	+49 431 22002400	+49 431 22002409	Adolf-Reichwein-Schule.Kiel@schule.landsh.de	https://www.adolf-reichwein-schule.lernnetz.de	10.186853563846082	54.33209443863845	0702040	1	1
9103852	Friedrich-Junge-Grundschule	Kiel	24116	Langenbeckstr.	65	+49 431 1227580	+49 431 9015169	Friedrich-Junge-Grundschule.Kiel@schule.landsh.de	https://www.friedrich-junge-grundschule-Kiel.de	10.10622676293275	54.32371272633285	0702041	1	1
9103869	Goetheschule-Grundschule	Kiel	24118	Hansastr. 25		+49 431 26042870	+49 431 26042879	goethe-grundschule.kiel@schule.landsh.de	https://www.ggs-kiel.de	10.124999	54.33440238	0702043	1	1
9103886	Hardenbergschule	Kiel	24105	Hardenbergstraße	9 - 11	+49 431 83281	+49 431 87101	hardenbergschule.kiel@schule.landsh.de	https://www.hardenbergschule-kiel.de/	10.13503697114958	54.34224554468686	0702044	1	1
9103903	Grundschule Kronsburg	Kiel	24145	Kuhlacker	30	+49 431 22001620	+49 431 22001629	Grundschule-Kronsburg.Kiel@schule.landsh.de	https://www.grundschule-kronsburg.de	10.143235191270385	54.28514560864448	0702045	1	1
9103918	Schule am Göteborgring - Grundschule	Kiel	24109	Göteborgring	50	+49 431 2007010	+49 431 2007015	GGS-Goeteborgring.Kiel@schule.landsh.de		10.063648043562624	54.32212764449932	0702047	1	8193
9103933	Schule am Heidenberger Teich	Kiel	24109	Skagenweg	25	+49 431 2609580	+49 431 26095810	Schule-am-Heidenberger-Teich.Kiel@schule.landsh.de	https://www.schuleamheidenbergerteich.de	10.046817686118388	54.32118164934089	0702048	1	8193
9103950	Muhliusschule, Grundschule der Landeshauptstadt Kiel in Kiel	Kiel	24103	Legienstraße	23	+49 431 556299	+49 431 554022	Muhliusschule.Kiel@schule.landsh.de	https://muhliusschule.lernnetz.de	10.131841379389083	54.326863761759974	0702049	1	1
9103967	Grundschule Russee	Kiel	24111	Russeer Weg	11	+49 431 26048610	+49 431 26048629	grundschule-russee.kiel@schule.landsh.de		10.067436804713894	54.30328446366846	0702050	1	1
9103982	Grundschule Schilksee	Kiel	24159	Schilkseer Straße	94	+49 431 22018360	+49 431 220183622	Grundschule-Schilksee.Kiel@schule.landsh.de	https://grundschule-schilksee.lernnetz.de	10.16755333463481	54.41396535214191	0702051	1	1
9103997	Uwe-Jens-Lornsen-Schule	Kiel	24113	Speckenbeker Weg	71	+49 431 65397	+49 431 65301	Uwe-Jens-Lornsen-Schule.Kiel@schule.landsh.de		10.0843353130017	54.29190122904153	0702053	1	1
9104012	Grundschule Wellsee	Kiel	24145	Schoolkamp	14	+49 431 26093070	+49 431 26093099	Grundschule-Wellsee.Kiel@schule.landsh.de	https://www.grundschule-wellsee.lernnetz.de	10.165191252338293	54.2880438453132	0702054	1	1
9104061	Fritz-Reuter-Schule	Kiel	24159	Fritz-Reuter-Straße	79 - 85	+49 431 220870	+49 431 2208729	fritz-reuter-schule.kiel@schule.landsh.de		10.168355752782203	54.39551093888056	0702061	1	1
9104076	Grundschule Fröbelschule	Kiel	24143	Iltisstraße 82		+49 431 76617	+49 431 75844	Froebelschule.Kiel@schule.landsh.de	https://www.froebelschule-kiel.lernnetz.de	10.1449276	54.30551665	0702062	1	1
9104091	Gerhart-Hauptmann-Schule -Grundschule-	Kiel	24148	Große  Ziegelstraße	62	+49 431 724980	+49 431 721089	gerhart-hauptmann-schule.kiel@schule.landsh.de		10.16415975	54.31200245	0702063	1	1
9104106	Gorch-Fock-Schule, offene Ganztagsschule	Kiel	24109	Melsdorfer Straße	53	+49 431 26040570	+49 431 521435	Gorch-Fock-Schule-GS.Kiel@schule.landsh.de	https://www.gofo.de	10.07358663468172	54.314673214256835	0702064	1	4097
9104123	Hans-Christian-Andersen-Stadtteilschule, Grundschule der Landeshauptstadt Kiel	Kiel	24143	Stoschstraße	24-26	+49 431 26042770	+49 431 26042799	Hans-Christian-Andersen-Schule.Kiel@schule.landsh.de		10.151363624322506	54.31046010317712	0702065	1	8193
9104138	Grund- und Gemeinschaftsschule der Stadt Kiel in Kiel, Hermann-Löns-Schule	Kiel	24147	Tiroler Ring	289	+49 431 26095760	+49 431 26095789	Hermann-Loens-Schule.Kiel@schule.landsh.de	https://www.hls-kiel.de	10.182471966273798	54.30206108381525	0707065	1024	1025
9104155	Grundschule Holtenau, Grundschule der Landeshauptstadt Kiel in Kiel	Kiel	24159	Richthofenstraße	14 - 16	+49 431 22003200	+49 431 22003229	Grundschule-Holtenau.Kiel@schule.landsh.de	https://www.schuleholtenau.lernnetz.de	10.141784017944323	54.37314466925154	0702068	1	1
9104172	Max-Tau-Grund- und Gemeinschaftsschule der Stadt Kiel	Kiel	24109	Odensestraße	6	+49 431 2609570	+49 431 26095746	Max-Tau-Schule.Kiel@schule.landsh.de	https://max-tau-kiel.de	10.051760887202008	54.31663116085706	0707066	1024	1025
9104204	Reventlouschule	Kiel	24105	Beselerallee	45 - 53	+49 431 566644	+49 431 578712	Reventlouschule.Kiel@schule.landsh.de	https://www.reventlouschule.lernnetz.de	10.136385688796762	54.33601653565138	0702072	1	1
9104221	Schule am Sonderburger Platz	Kiel	24106	Sonderburger Platz	1	+49 431 331411	+49 431 35766	Schule-am-Sonderburger-Platz.Kiel@schule.landsh.de	https://www.gs-sonderburgerplatz.lernnetz.de	10.129283285840687	54.358726629786574	0702073	1	1
9104238	Grundschule Suchsdorf	Kiel	24107	Schulweg	5	+49 431 22001370	+49 431 22001379	Grundschule-Suchsdorf.Kiel@schule.landsh.de		10.083020924969285	54.35687811185101	0702074	1	1
9104253	Theodor-Heuss-Schule	Kiel	24113	Rendsburger Landstraße	127 d	+49 431 22039810	+49 431 22039849	Theodor-Heuss-Schule.Kiel@schule.landsh.de	https://www.theodor-heuss-schule-kiel.de	10.101302224169727	54.3018188289251	0702075	1	1
9104287	Toni-Jensen-Grundschule	Kiel	24149	Poggendörper Weg	51	+49 431 2050846	+49 431 2050866	Toni-Jensen-Grundschule.Kiel@schule.landsh.de		10.19220167	54.33284991	0702078	1	8193
9104304	Johanna-Mestorf-Schule	Kiel	24145	Lütt Steenbusch	41 - 45	+49 431 705360	+49 431 7053611	johanna-mestorf-schule.kiel@schule.landsh.de	https://johanna-mestorf-schule.lernnetz.de	10.121811377744514	54.28244957453172	0702079	1	1
9104321	Schule am Göteborgring  -FöZ Lernen-	Kiel	24109	Gotlandwinkel	16	+49 431 2007020	+49 431 2007025	FS-Goeteborgring.Kiel@schule.landsh.de		10.063648043562624	54.32212764449932	0703050	8	8
9104336	Gutenbergschule Kiel  -FöZ Lernen-	Kiel	24116	Gutenbergstraße	61	+49 431 26091260	+49 431 26091289	gutenbergschule.kiel@schule.landsh.de	https://www.gutenbergschule-kiel.de	10.118633026675749	54.33218367288815	0703052	8	8
9104353	Matthias-Claudius-Schule Kiel	Kiel	24146	Dorfstraße	4 - 6	+49 431 783403	+49 431 7858759	Matthias-Claudius-Schule.Kiel@schule.landsh.de	https://www.matthias-claudius-schule-kiel.de	10.173871554560623	54.29513189086679	0702080	1	1
9104370	Andreas-Gayk-Schule, Förderzentrum Lernen der Landeshauptstadt Kiel	Kiel	24149	Tiefe Allee	45	+49 431 22002421	+49 431 22002429	andreas-gayk-schule.Kiel@schule.landsh.de	https://www.andreas-gayk-schule.lernnetz.de	10.18695888515956	54.33244110470682	0703054	8	8
9104419	Lilli-Nielsen-Schule, Förderzentrum körperliche und motorische sowie geistige Entwicklung der Landeshauptstadt Kiel	Kiel	24109	Vaasastraße	43	+49 431 5377004	+49 431 5377064	Lilli-Nielsen-Schule.Kiel@schule.landsh.de	https://www.lilli-nielsen-schule.de	10.048038558193687	54.324464697362124	0703062	8	8
9104436	Ellerbeker Schule, Förderzentrum mit dem Schwerpunkt geistige Entwicklung und Grundschule	Kiel	24148	Klausdorfer Weg	62	+49 431 3642020	+49 431 3642021	Ellerbeker-Schule.Kiel@schule.landsh.de	https://www.ellerbekerschule.de	10.169602662565177	54.3192491213914	0703063	8	9
9104451	Friedrich-Junge-Gemeinschaftsschule	Kiel	24116	Gellertstraße	46	+49 431 17007	+49 431 13952	Friedrich-Junge-Gemeinschaftsschule.Kiel@schule.landsh.de	https://fjskiel.de	10.10622676293275	54.32371272633285	0707059	1024	1025
9104468	Grund- und Gemeinschaftsschule der Stadt Kiel in Kiel, Klaus-Groth-Schule mit Grundschule	Kiel	24114	Winterbeker Weg	45	+49 431 26092930	+49 431 26092959	Klaus-Groth-Schule.Kiel@schule.landsh.de	https://www.klaus-groth-kiel.de	10.115241007611933	54.31002903032856	0707064	1024	1025
9104517	Lilli-Martius-Schule, Grund- und Gemeinschaftsschule der Landeshauptstadt Kiel in Kiel	Kiel	24146	Allgäuer Straße	30	+49 431 6006910	+49 431 60069169	Lilli-Martius-Schule.Kiel@schule.landsh.de	https://lms-kiel.com	10.193888083331565	54.29168996587015	0707057	1024	1025
9104532	Grund- und Gemeinschaftsschule am Brook, Grund- und Gemeinschaftsschule der Landeshauptstadt Kiel	Kiel	24143	Iltisstraße	82	+49 431 22001910	+49 431 22001929	Gemeinschaftsschule-am-Brook.Kiel@schule.landsh.de	https://www.gems-am-brook.de	10.144929575286149	54.30551528160942	0707053	1024	1025
9104549	Grund- und Gemeinschaftsschule der Landeshauptstadt Kiel in Kiel, Theodor-Storm-Gemeinschaftsschule	Kiel	24148	Danziger Straße	31	+49 431 60098330	+49 431 721005	Theodor-Storm-Gemeinschaftsschule.Kiel@schule.landsh.de	https://www.tsg-wellingdorf.de	10.175166497459465	54.32282021546933	0707054	1024	1025
9104583	Leif-Eriksson-Gemeinschaftsschule der Landeshauptstadt Kiel in Kiel	Kiel	24109	Vaasastraße	43	+49 431 5377002	+49 431 5377062	leg.kiel@schule.landsh.de		10.048038558193687	54.324464697362124	0707056	1024	9216
9104600	Ernst-Barlach-Gymnasium	Kiel	24106	Charles-Ross-Ring	53	+49 431 26048310	+49 431 26048339	ebg.kiel@schule.landsh.de	https://ebg-kiel.lernnetz.de	10.10663404	54.35896133	0705050	32	32
9104617	Hebbelschule, Gymnasium der Stadt Kiel - Europaschule	Kiel	24106	Feldstraße	177 - 179	+49 431 26048710	+49 431 26048729	Hebbelschule.Kiel@schule.landsh.de	https://www.hebbelschule-kiel.de	10.138454312224606	54.34854640924566	0705051	32	32
9104634	Humboldt-Schule	Kiel	24116	Knooper Weg	63	+49 431 26040370	+49 431 26040399	humboldt-schule.kiel@schule.landsh.de	https://www.humboldt-kiel.de	10.127191345210914	54.326180507853316	0705052	32	32
9104651	Käthe-Kollwitz-Schule	Kiel	24114	Paul-Fleming-Straße	1	+49 431 2604390	+49 431 26043939	Kaethe-Kollwitz-Schule.Kiel@schule.landsh.de	https://kks-kiel.info	10.116679774246451	54.31955694803769	0705053	32	32
9104664	Kieler Gelehrtenschule	Kiel	24105	Feldstraße	19	+49 431 567274	+49 431 562005	Kieler-Gelehrtenschule.Kiel@schule.landsh.de	https://www.kieler-gelehrtenschule.de	10.139125508154187	54.33152002502534	0705054	32	32
9104681	Max-Planck-Schule	Kiel	24114	Winterbeker Weg	1	+49 431 6499280	+49 431 64992899	Max-Planck-Schule.Kiel@schule.landsh.de	https://www.max-planck-schule-kiel.de	10.119075945070469	54.312116488238225	0705055	32	32
9104698	Ricarda-Huch-Schule	Kiel	24118	Hansastrasse	69 a	+49 431 26042810	+49 431 26042839	Ricarda-Huch-Schule.Kiel@schule.landsh.de	https://www.ricarda-huch.de	10.12389081	54.33767855	0705056	32	32
9104715	Hans-Geiger-Gymnasium	Kiel	24148	Poppenrade	53	+49 431 2203990	+49 431 22039939	Hans-Geiger-Gymnasium.Kiel@schule.landsh.de	https://hgg-kiel.de	10.161947050550463	54.308496912093254	0705057	32	8224
9104732	Gymnasium Wellingdorf	Kiel	24148	Schönberger Straße	67 - 73	+49 431 6007630	+49 431 60076333	Gymnasium-Wellingdorf.Kiel@schule.landsh.de	https://www.gymnasium-wellingdorf.de	10.179037493105685	54.3249979717446	0705058	32	32
9104749	Abendgymnasium im RBZ Wirtschaft der Landeshauptstadt Kiel (AöR) Europaschule	Kiel	24118	Westring	444	+49 431 1698400	+49 431 1698444	abendgymnasium.kiel@schule.landsh.de		10.12757687583064	54.34053486796708	0705059	32	32
9104766	Thor-Heyerdahl-Gymnasium	Kiel	24109	Vaasastraße 43		+49 431 5377003	+49 431 5377063	thor-heyerdahl-gymnasium.kiel@schule.landsh.de	https://www.thor-heyerdahl-gymnasium.de	10.04803627	54.32446588	0705060	32	32
9104783	Gymnasium Elmschenhagen	Kiel	24146	Allgäuer Straße	30	+49 431 668480	+49 431 6684818	gymnasium-elmschenhagen.kiel@schule.landsh.de	https://www.gymnasium-elmschenhagen.de	10.193888083331565	54.29168996587015	0705063	32	32
9104800	Regionales Berufsbildungszentrum am Schützenpark der Landeshauptstadt Kiel, rechtsfähige Anstalt öffentlichen Rechts, RBZ am Schützenpark	Kiel	24114	Westring	100	+49 431 1698300	+49 431 1698333	rbz1.kiel@schule.landsh.de	https://rbz-schuetzenpark.de/	10.111896045314712	54.319020102320344	0706087	128	128
9104847	Regionales Berufsbildungszentrum Wirtschaft der Landeshauptstadt Kiel, Rechtsfähige Anstalt öffentlichen Rechts	Kiel	24118	Westring	444	+49 431 1698400	+49 431 1698444	RBZ-Wirtschaft.Kiel@schule.landsh.de	https://www.bsravensberg.lernnetz.de/	10.12757687583064	54.34053486796708	0706133	128	128
9104864	Regionales Berufsbildungszentrum Wirtschaft der Landeshauptstadt Kiel, Rechtsfähige Anstalt öffentlichen Rechts - Außenstelle Ludwig-Erhard-Schule	Kiel	24114	Gellertstraße	18 d	+49 431 1698400	+49 431 1698444		https://www.bsravensberg.lernnetz.de/	10.111905132380265	54.31736508894786	0706133	128	128
9104879	Regionales Berufsbildungszentrum Technik der Landeshauptstadt Kiel, rechtsfähige Anstalt öffentlichen Rechts	Kiel	24143	Geschwister-Scholl-Straße	9	+49 431 1698600	+49 431 1698699	RBZ-Technik.Kiel@schule.landsh.de	https://www.rbz-technik.de	10.162662757055926	54.30674522060636	0706148	128	128
9104896	Gemeinschaftsschule Friedrichsort, Gemeinschaftsschule mit Oberstufe der Landeshauptstadt Kiel in Kiel	Kiel	24159	Steenbarg	10	+49 431 399023-0	+49 431 39902340	IGS-Friedrichsort.Kiel@schule.landsh.de	https://www.igf.de	10.167562957064984	54.391982432166685	0707061	2048	2080
9104913	Toni-Jensen-Gemeinschaftsschule, Gemeinschaftsschule mit Oberstufe der Landeshauptstadt Kiel in Kiel	Kiel	24149	Masurenring	6	+49 431 205080	+49 431 2050860	Toni-Jensen-Gemeinschaftsschule.Kiel@Schule.LandSH.de	https://www.tjg.lernnetz.de	10.19382571010564	54.336691146596614	0707063	2048	2080
9104930	Gemeinschaftsschule Hassee, Gemeinschaftsschule mit Oberstufe der Landeshauptstadt Kiel in Kiel	Kiel	24113	Rendsburger Landstraße	115	+49 431 364320	+49 431 36432135	Gemeinschaftsschule-Hassee.Kiel@schule.landsh.de	https://www.IGS-Hassee.de	10.103246927627517	54.303249319399406	0707062	2048	2080
9104947	Privatschule Düsternbrook eG Gemeinschaftsschule	Kiel	24105	Kiellinie	93	+49 431 2050880	+49 431 20508828	Privatschule@duesternbrook.de	https://www.duesternbrook.de	10.154214214450086	54.34385940720793	0799051	256	256
9104964	Kleemannschulen	Kiel	24106	Flintkampsredder	11	+49 431 3016211	+49 431 3016378	sekretariat@kleemannschulen.de	https://www.kleemannschulen.de	10.121751683543902	54.30638290708784	0799052	256	256
9104981	Kieler Institut für Gymnastik und Tanz GmbH	Kiel	24114	Boninstraße	10	+49 431 62140	+49 431 678487	info@kigt.de		10.122733583094066	54.317888188669116	0799059	256	256
9104996	Wirtschaftsakademie Schleswig-Holstein GmbH, Fachschule für Betriebswirtschaft	Kiel	24106	Hans-Detlev-Prien-Straße	10	+49 431 3016116	+49 431 3016378	ira.koban@wak-sh.de		10.12374821441062	54.360518623283895	0799067	256	256
9105011	Techniker-Fachschule Kiel gGmbH	Kiel	24106	Schleusenstraße	1 - 3	+49 431 339370	+49 431 30991	techniker@t-a-nord.de		10.130329033153991	54.361295962178914	0799069	256	256
9105024	Freie Waldorfschule Kiel	Kiel	24109	Hofholzallee	20	+49 431 53090	+49 431 5309151	schulbuero@waldorfschule-kiel.de		10.08933098	54.31957067	0799070	256	256
9105056	Rudolf-Steiner-Schule für Seelenpflegebedürftige Kinder Förderzentrum	Kiel	24113	Rendsburger Landstraße	129	+49 431 649540	+49 431 6495424	info@rudolf-steiner-schule-kiel.de	https://www.rudolf-steiner-schule-kiel.de	10.101119125195348	54.30117542334844	0799072	256	256
9105073	Fachschule Nord für anthroposophisch orientierte Heilerziehungspflege	Kiel	24113	Rendsburger Landstraße 129		+49 431 649540	+49 431 6495424	info@fachschule-nord.de	https://www.rudolf-steiner-schule-kiel.de	10.10102270279113	54.302086580854265	0799073	256	256
9105086	Christliche Schule Kiel	Kiel	24113	Diesterwegstraße	20-22	+49 431 260 9270	+49 431 260 92711	sekretariat@cskiel.de	https://www.cskiel.de	10.112862018304451	54.30182040404254	0799075	256	256
9105118	Lernwerft - Club of Rome Schule Kiel Grund- und Gemeinschaftsschule	Kiel	24159	Skagerrakufer	5	+49 431 5402870	+49 431 54028722	info@lernwerft.de	https://www.lernwerft.de/impressum/	10.175622332817069	54.39048366283066	0799080	256	1057
9105180	Gemeinschaftsschule mit Förderzentrum des Schulverbandes Mittleres Nordfriesland in Bredstedt	Bredstedt	25821	Süderstraße	79	+49 4671 6024120	+49 4671 60241249	Gemeinschaftsschule.Bredstedt@schule.landsh.de	https://gemeinschaftsschule-bredstedt.de	8.972423007579453	54.6123529843588	0707303	1024	1025
9105197	Bredstedt Danske Skole	Bredstedt	25821	Hermannstraße	8 a	+49 4671 91600	+49 4671 916015	bredsted.danske.skole@skoleforeningen.org	https://www.skoleforeningen.org/institutioner/bredsted-danske-skole/	8.96595554	54.61964719	0799807	256	256
9105231	Grundschule des Schulverbandes Mittleres Nordfriesland in Drelsdorf mit Außenstelle in Joldelund - Lüttschool Drelsdorf-Joldelund	Drelsdorf	25853	Karkenweg	22	+49 4671 2353	+49 4671 1008	Luett-School-Drelsdorf-Joldelund.Drelsdorf@schule.landsh.de	https://www.luettschool.de	9.039343262673718	54.60360670376444	0702333	1	1
9105248	Grundschule des Schulverbandes Mittleres Nordfriesland in Drelsdorf mit Außenstelle in Joldelund - Lüttschool Drelsdorf-Joldelund - Außenstelle Joldelund	Joldelund	25862	Schulstraße	4	+49 4673 415			https://www.drelsdorf.de/gemeinde/grundschule/	9.134595540190482	54.653247766962004			
